"f_9094","Points:0","Points:1","Points:2"
0,0.0001016,0.024093,0
0,0.0001016,0.024123,0
0,0.0001016,0.024153,0
0,0.0001016,0.024183,0
0,0.0001016,0.024213,0
0,0.0001016,0.024243,0
0,0.0001016,0.024273,0
0,0.0001016,0.024303,0
0,0.0001016,0.024333,0
0,0.0001016,0.024363,0
0,0.0001016,0.024393,0
0,0.0001016,0.024423,0
0,0.0001016,0.024453,0
0,0.0001016,0.024483,0
0,0.0001016,0.024513,0
0,0.0001016,0.024543,0
0,0.0001016,0.024573,0
0,0.0001016,0.024603,0
0,0.0001016,0.024633,0
0,0.0001016,0.024663,0
0,0.0001016,0.024693,0
0,0.0001016,0.024723,0
0,0.0001016,0.024753,0
0,0.0001016,0.024783,0
0,0.0001016,0.024813,0
0,0.0001016,0.024843,0
0,0.0001016,0.024873,0
0,0.0001016,0.024903,0
0,0.0001016,0.024933,0
0,0.0001016,0.024963,0
0,0.0001016,0.024993,0
0,0.0001016,0.025022,0
0,0.0001016,0.025052,0
0,0.0001016,0.025082,0
0,0.0001016,0.025112,0
0,0.0001016,0.025142,0
0,0.0001016,0.025172,0
0,0.0001016,0.025202,0
0,0.0001016,0.025232,0
0,0.0001016,0.025262,0
0,0.0001016,0.025292,0
0,0.0001016,0.025322,0
0,0.0001016,0.025352,0
0,0.0001016,0.025382,0
0,0.0001016,0.025412,0
0,0.0001016,0.025442,0
0,0.0001016,0.025472,0
0,0.0001016,0.025502,0
0,0.0001016,0.025532,0
0,0.0001016,0.025562,0
0,0.0001016,0.025592,0
0,0.0001016,0.025622,0
0,0.0001016,0.025652,0
0,0.0001016,0.025682,0
0,0.0001016,0.025712,0
0,0.0001016,0.025742,0
0,0.0001016,0.025772,0
0,0.0001016,0.025802,0
0,0.0001016,0.025832,0
0,0.0001016,0.025862,0
0,0.0001016,0.025892,0
0,0.0001016,0.025922,0
0,0.0001016,0.025952,0
0,0.0001016,0.025982,0
0,0.0001016,0.026012,0
0,0.0001016,0.026042,0
0,0.0001016,0.026072,0
0,0.0001016,0.026102,0
0,0.0001016,0.026132,0
0,0.0001016,0.026162,0
0,0.0001016,0.026192,0
0,0.0001016,0.026222,0
0,0.0001016,0.026252,0
0,0.0001016,0.026282,0
0,0.0001016,0.026312,0
0,0.0001016,0.026342,0
0,0.0001016,0.026372,0
0,0.0001016,0.026402,0
0,0.0001016,0.026432,0
0,0.0001016,0.026462,0
0,0.0001016,0.026492,0
0,0.0001016,0.026522,0
0,0.0001016,0.026552,0
0,0.0001016,0.026582,0
0,0.0001016,0.026612,0
0,0.0001016,0.026642,0
0,0.0001016,0.026672,0
0,0.0001016,0.026702,0
0,0.0001016,0.026732,0
0,0.0001016,0.026762,0
0,0.0001016,0.026792,0
0,0.0001016,0.026822,0
0,0.0001016,0.026852,0
0,0.0001016,0.026882,0
0,0.0001016,0.026912,0
0,0.0001016,0.026942,0
0,0.0001016,0.026972,0
0,0.0001016,0.027001,0
0,0.0001016,0.027031,0
0,0.0001016,0.027061,0
0,0.0001016,0.027091,0
0,0.0001016,0.027121,0
0,0.0001016,0.027151,0
0,0.0001016,0.027181,0
0,0.0001016,0.027211,0
0,0.0001016,0.027241,0
0,0.0001016,0.027271,0
0,0.0001016,0.027301,0
0,0.0001016,0.027331,0
0,0.0001016,0.027361,0
0,0.0001016,0.027391,0
0,0.0001016,0.027421,0
0,0.0001016,0.027451,0
0,0.0001016,0.027481,0
0,0.0001016,0.027511,0
0,0.0001016,0.027541,0
0,0.0001016,0.027571,0
0,0.0001016,0.027601,0
0,0.0001016,0.027631,0
0,0.0001016,0.027661,0
0,0.0001016,0.027691,0
0,0.0001016,0.027721,0
0,0.0001016,0.027751,0
0,0.0001016,0.027781,0
0,0.0001016,0.027811,0
0,0.0001016,0.027841,0
0,0.0001016,0.027871,0
0,0.0001016,0.027901,0
0,0.0001016,0.027931,0
0,0.0001016,0.027961,0
0,0.0001016,0.027991,0
0,0.0001016,0.028021,0
0,0.0001016,0.028051,0
0,0.0001016,0.028081,0
0,0.0001016,0.028111,0
0,0.0001016,0.028141,0
0,0.0001016,0.028171,0
0,0.0001016,0.028201,0
0,0.0001016,0.028231,0
0,0.0001016,0.028261,0
0,0.0001016,0.028291,0
0,0.0001016,0.028321,0
0,0.0001016,0.028351,0
0,0.0001016,0.028381,0
0,0.0001016,0.028411,0
0,0.0001016,0.028441,0
0,0.0001016,0.028471,0
0,0.0001016,0.028501,0
0,0.0001016,0.028531,0
0,0.0001016,0.028561,0
0,0.0001016,0.028591,0
0,0.0001016,0.028621,0
0,0.0001016,0.028651,0
0,0.0001016,0.028681,0
0,0.0001016,0.028711,0
0,0.0001016,0.028741,0
0,0.0001016,0.028771,0
0,0.0001016,0.028801,0
0,0.0001016,0.028831,0
0,0.0001016,0.028861,0
0,0.0001016,0.028891,0
0,0.0001016,0.028921,0
0,0.0001016,0.028951,0
0,0.0001016,0.028981,0
0,0.0001016,0.02901,0
0,0.0001016,0.02904,0
0,0.0001016,0.02907,0
0,0.0001016,0.0291,0
0,0.0001016,0.02913,0
0,0.0001016,0.02916,0
0,0.0001016,0.02919,0
0,0.0001016,0.02922,0
0,0.0001016,0.02925,0
0,0.0001016,0.02928,0
0,0.0001016,0.02931,0
0,0.0001016,0.02934,0
0,0.0001016,0.02937,0
0,0.0001016,0.0294,0
0,0.0001016,0.02943,0
0,0.0001016,0.02946,0
0,0.0001016,0.02949,0
0,0.0001016,0.02952,0
0,0.0001016,0.02955,0
0,0.0001016,0.02958,0
0,0.0001016,0.02961,0
0,0.0001016,0.02964,0
0,0.0001016,0.02967,0
0,0.0001016,0.0297,0
0,0.0001016,0.02973,0
0,0.0001016,0.02976,0
0,0.0001016,0.02979,0
0,0.0001016,0.02982,0
0,0.0001016,0.02985,0
0,0.0001016,0.02988,0
0,0.0001016,0.02991,0
0,0.0001016,0.02994,0
0,0.0001016,0.02997,0
0,0.0001016,0.03,0
0,0.0001016,0.03003,0
0,0.0001016,0.03006,0
0,0.0001016,0.03009,0
0,0.0001016,0.03012,0
0,0.0001016,0.03015,0
0,0.0001016,0.03018,0
0,0.0001016,0.03021,0
0,0.0001016,0.03024,0
0,0.0001016,0.03027,0
0,0.0001016,0.0303,0
0,0.0001016,0.03033,0
0,0.0001016,0.03036,0
0,0.0001016,0.03039,0
0,0.0001016,0.03042,0
0,0.0001016,0.03045,0
0,0.0001016,0.03048,0
0,0.0001016,0.03051,0
0,0.0001016,0.03054,0
0,0.0001016,0.03057,0
0,0.0001016,0.0306,0
0,0.0001016,0.03063,0
0,0.0001016,0.03066,0
0,0.0001016,0.03069,0
0,0.0001016,0.03072,0
0,0.0001016,0.03075,0
0,0.0001016,0.03078,0
0,0.0001016,0.03081,0
0,0.0001016,0.03084,0
0,0.0001016,0.03087,0
0,0.0001016,0.0309,0
0,0.0001016,0.03093,0
0,0.0001016,0.03096,0
0,0.0001016,0.03099,0
0,0.0001016,0.031019,0
0,0.0001016,0.031049,0
0,0.0001016,0.031079,0
0,0.0001016,0.031109,0
0,0.0001016,0.031139,0
0,0.0001016,0.031169,0
0,0.0001016,0.031199,0
0,0.0001016,0.031229,0
0,0.0001016,0.031259,0
0,0.0001016,0.031289,0
0,0.0001016,0.031319,0
0,0.0001016,0.031349,0
0,0.0001016,0.031379,0
0,0.0001016,0.031409,0
0,0.0001016,0.031439,0
0,0.0001016,0.031469,0
0,0.0001016,0.031499,0
0,0.0001016,0.031529,0
0,0.0001016,0.031559,0
0,0.0001016,0.031589,0
0,0.0001016,0.031619,0
0,0.0001016,0.031649,0
0,0.0001016,0.031679,0
0,0.0001016,0.031709,0
0,0.0001016,0.031739,0
0,0.0001016,0.031769,0
0,0.0001016,0.031799,0
0,0.0001016,0.031829,0
0,0.0001016,0.031859,0
0,0.0001016,0.031889,0
0,0.0001016,0.031919,0
0,0.0001016,0.031949,0
0,0.0001016,0.031979,0
0,0.0001016,0.032009,0
0,0.0001016,0.032039,0
0,0.0001016,0.032069,0
0,0.0001016,0.032099,0
0,0.0001016,0.032129,0
0,0.0001016,0.032159,0
0,0.0001016,0.032189,0
0,0.0001016,0.032219,0
0,0.0001016,0.032249,0
0,0.0001016,0.032279,0
0,0.0001016,0.032309,0
0,0.0001016,0.032339,0
0,0.0001016,0.032369,0
0,0.0001016,0.032399,0
0,0.0001016,0.032429,0
0,0.0001016,0.032459,0
0,0.0001016,0.032489,0
0,0.0001016,0.032519,0
0,0.0001016,0.032549,0
0,0.0001016,0.032579,0
0,0.0001016,0.032609,0
0,0.0001016,0.032639,0
0,0.0001016,0.032669,0
0,0.0001016,0.032699,0
0,0.0001016,0.032729,0
0,0.0001016,0.032759,0
0,0.0001016,0.032789,0
0,0.0001016,0.032819,0
0,0.0001016,0.032849,0
0,0.0001016,0.032879,0
0,0.0001016,0.032909,0
0,0.0001016,0.032939,0
0,0.0001016,0.032969,0
0,0.0001016,0.032999,0
0,0.0001016,0.033028,0
0,0.0001016,0.033058,0
0,0.0001016,0.033088,0
0,0.0001016,0.033118,0
0,0.0001016,0.033148,0
0,0.0001016,0.033178,0
0,0.0001016,0.033208,0
0,0.0001016,0.033238,0
0,0.0001016,0.033268,0
0,0.0001016,0.033298,0
0,0.0001016,0.033328,0
0,0.0001016,0.033358,0
0,0.0001016,0.033388,0
0,0.0001016,0.033418,0
0,0.0001016,0.033448,0
0,0.0001016,0.033478,0
0,0.0001016,0.033508,0
0,0.0001016,0.033538,0
0,0.0001016,0.033568,0
0,0.0001016,0.033598,0
0,0.0001016,0.033628,0
0,0.0001016,0.033658,0
0,0.0001016,0.033688,0
0,0.0001016,0.033718,0
0,0.0001016,0.033748,0
0,0.0001016,0.033778,0
0,0.0001016,0.033808,0
0,0.0001016,0.033838,0
0,0.0001016,0.033868,0
0,0.0001016,0.033898,0
0,0.0001016,0.033928,0
0,0.0001016,0.033958,0
0,0.0001016,0.033988,0
0,0.0001016,0.034018,0
0,0.0001016,0.034048,0
0,0.0001016,0.034078,0
0,0.0001016,0.034108,0
0,0.0001016,0.034138,0
0,0.0001016,0.034168,0
0,0.0001016,0.034198,0
0,0.0001016,0.034228,0
0,0.0001016,0.034258,0
0,0.0001016,0.034288,0
0,0.0001016,0.034318,0
0,0.0001016,0.034348,0
0,0.0001016,0.034378,0
0,0.0001016,0.034408,0
0,0.0001016,0.034438,0
0,0.0001016,0.034468,0
0,0.0001016,0.034498,0
0,0.0001016,0.034528,0
0,0.0001016,0.034558,0
0,0.0001016,0.034588,0
0,0.0001016,0.034618,0
0,0.0001016,0.034648,0
0,0.0001016,0.034678,0
0,0.0001016,0.034708,0
0,0.0001016,0.034738,0
0,0.0001016,0.034768,0
0,0.0001016,0.034798,0
0,0.0001016,0.034828,0
0,0.0001016,0.034858,0
0,0.0001016,0.034888,0
0,0.0001016,0.034918,0
0,0.0001016,0.034948,0
0,0.0001016,0.034978,0
0,0.0001016,0.035007,0
0,0.0001016,0.035037,0
0,0.0001016,0.035067,0
0,0.0001016,0.035097,0
0,0.0001016,0.035127,0
0,0.0001016,0.035157,0
0,0.0001016,0.035187,0
0,0.0001016,0.035217,0
0,0.0001016,0.035247,0
0,0.0001016,0.035277,0
0,0.0001016,0.035307,0
0,0.0001016,0.035337,0
0,0.0001016,0.035367,0
0,0.0001016,0.035397,0
0,0.0001016,0.035427,0
0,0.0001016,0.035457,0
0,0.0001016,0.035487,0
0,0.0001016,0.035517,0
0,0.0001016,0.035547,0
0,0.0001016,0.035577,0
0,0.0001016,0.035607,0
0,0.0001016,0.035637,0
0,0.0001016,0.035667,0
0,0.0001016,0.035697,0
0,0.0001016,0.035727,0
0,0.0001016,0.035757,0
0,0.0001016,0.035787,0
0,0.0001016,0.035817,0
0,0.0001016,0.035847,0
0,0.0001016,0.035877,0
0,0.0001016,0.035907,0
0,0.0001016,0.035937,0
0,0.0001016,0.035967,0
0,0.0001016,0.035997,0
0,0.0001016,0.036027,0
0,0.0001016,0.036057,0
0,0.0001016,0.036087,0
0,0.0001016,0.036117,0
0,0.0001016,0.036147,0
0,0.0001016,0.036177,0
0,0.0001016,0.036207,0
0,0.0001016,0.036237,0
0,0.0001016,0.036267,0
0,0.0001016,0.036297,0
0,0.0001016,0.036327,0
0,0.0001016,0.036357,0
0,0.0001016,0.036387,0
0,0.0001016,0.036417,0
0,0.0001016,0.036447,0
0,0.0001016,0.036477,0
0,0.0001016,0.036507,0
0,0.0001016,0.036537,0
0,0.0001016,0.036567,0
0,0.0001016,0.036597,0
0,0.0001016,0.036627,0
0,0.0001016,0.036657,0
0,0.0001016,0.036687,0
0,0.0001016,0.036717,0
0,0.0001016,0.036747,0
0,0.0001016,0.036777,0
0,0.0001016,0.036807,0
0,0.0001016,0.036837,0
0,0.0001016,0.036867,0
0,0.0001016,0.036897,0
0,0.0001016,0.036927,0
0,0.0001016,0.036957,0
0,0.0001016,0.036987,0
0,0.0001016,0.037016,0
0,0.0001016,0.037046,0
0,0.0001016,0.037076,0
0,0.0001016,0.037106,0
0,0.0001016,0.037136,0
0,0.0001016,0.037166,0
0,0.0001016,0.037196,0
0,0.0001016,0.037226,0
0,0.0001016,0.037256,0
0,0.0001016,0.037286,0
0,0.0001016,0.037316,0
0,0.0001016,0.037346,0
0,0.0001016,0.037376,0
0,0.0001016,0.037406,0
0,0.0001016,0.037436,0
0,0.0001016,0.037466,0
0,0.0001016,0.037496,0
0,0.0001016,0.037526,0
0,0.0001016,0.037556,0
0,0.0001016,0.037586,0
0,0.0001016,0.037616,0
0,0.0001016,0.037646,0
0,0.0001016,0.037676,0
0,0.0001016,0.037706,0
0,0.0001016,0.037736,0
0,0.0001016,0.037766,0
0,0.0001016,0.037796,0
0,0.0001016,0.037826,0
0,0.0001016,0.037856,0
0,0.0001016,0.037886,0
0,0.0001016,0.037916,0
0,0.0001016,0.037946,0
0,0.0001016,0.037976,0
0,0.0001016,0.038006,0
0,0.0001016,0.038036,0
0,0.0001016,0.038066,0
0,0.0001016,0.038096,0
0,0.0001016,0.038126,0
0,0.0001016,0.038156,0
0,0.0001016,0.038186,0
0,0.0001016,0.038216,0
0,0.0001016,0.038246,0
0,0.0001016,0.038276,0
0,0.0001016,0.038306,0
0,0.0001016,0.038336,0
0,0.0001016,0.038366,0
0,0.0001016,0.038396,0
0,0.0001016,0.038426,0
0,0.0001016,0.038456,0
0,0.0001016,0.038486,0
0,0.0001016,0.038516,0
0,0.0001016,0.038546,0
0,0.0001016,0.038576,0
0,0.0001016,0.038606,0
0,0.0001016,0.038636,0
0,0.0001016,0.038666,0
0,0.0001016,0.038696,0
0,0.0001016,0.038726,0
0,0.0001016,0.038756,0
0,0.0001016,0.038786,0
0,0.0001016,0.038816,0
0,0.0001016,0.038846,0
0,0.0001016,0.038876,0
0,0.0001016,0.038906,0
0,0.0001016,0.038936,0
0,0.0001016,0.038966,0
0,0.0001016,0.038996,0
0,0.0001016,0.039025,0
0,0.0001016,0.039055,0
0,0.0001016,0.039085,0
0,0.0001016,0.039115,0
0,0.0001016,0.039145,0
0,0.0001016,0.039175,0
0,0.0001016,0.039205,0
0,0.0001016,0.039235,0
0,0.0001016,0.039265,0
0,0.0001016,0.039295,0
0,0.0001016,0.039325,0
0,0.0001016,0.039355,0
0,0.0001016,0.039385,0
0,0.0001016,0.039415,0
0,0.0001016,0.039445,0
0,0.0001016,0.039475,0
0,0.0001016,0.039505,0
0,0.0001016,0.039535,0
0,0.0001016,0.039565,0
0,0.0001016,0.039595,0
0,0.0001016,0.039625,0
0,0.0001016,0.039655,0
0,0.0001016,0.039685,0
0,0.0001016,0.039715,0
0,0.0001016,0.039745,0
0,0.0001016,0.039775,0
0,0.0001016,0.039805,0
0,0.0001016,0.039835,0
0,0.0001016,0.039865,0
0,0.0001016,0.039895,0
0,0.0001016,0.039925,0
0,0.0001016,0.039955,0
0,0.0001016,0.039985,0
0,0.0001016,0.040015,0
0,0.0001016,0.040045,0
0,0.0001016,0.040075,0
0,0.0001016,0.040105,0
0,0.0001016,0.040135,0
0,0.0001016,0.040165,0
0,0.0001016,0.040195,0
0,0.0001016,0.040225,0
0,0.0001016,0.040255,0
0,0.0001016,0.040285,0
0,0.0001016,0.040315,0
0,0.0001016,0.040345,0
0,0.0001016,0.040375,0
0,0.0001016,0.040405,0
0,0.0001016,0.040435,0
0,0.0001016,0.040465,0
0,0.0001016,0.040495,0
0,0.0001016,0.040525,0
0,0.0001016,0.040555,0
0,0.0001016,0.040585,0
0,0.0001016,0.040615,0
0,0.0001016,0.040645,0
0,0.0001016,0.040675,0
0,0.0001016,0.040705,0
0,0.0001016,0.040735,0
0,0.0001016,0.040765,0
0,0.0001016,0.040795,0
0,0.0001016,0.040825,0
0,0.0001016,0.040855,0
0,0.0001016,0.040885,0
0,0.0001016,0.040915,0
0,0.0001016,0.040945,0
0,0.0001016,0.040975,0
0,0.0001016,0.041004,0
0,0.0001016,0.041034,0
0,0.0001016,0.041064,0
0,0.0001016,0.041094,0
0,0.0001016,0.041124,0
0,0.0001016,0.041154,0
0,0.0001016,0.041184,0
0,0.0001016,0.041214,0
0,0.0001016,0.041244,0
0,0.0001016,0.041274,0
0,0.0001016,0.041304,0
0,0.0001016,0.041334,0
0,0.0001016,0.041364,0
0,0.0001016,0.041394,0
0,0.0001016,0.041424,0
0,0.0001016,0.041454,0
0,0.0001016,0.041484,0
0,0.0001016,0.041514,0
0,0.0001016,0.041544,0
0,0.0001016,0.041574,0
0,0.0001016,0.041604,0
0,0.0001016,0.041634,0
0,0.0001016,0.041664,0
0,0.0001016,0.041694,0
0,0.0001016,0.041724,0
0,0.0001016,0.041754,0
0,0.0001016,0.041784,0
0,0.0001016,0.041814,0
0,0.0001016,0.041844,0
0,0.0001016,0.041874,0
0,0.0001016,0.041904,0
0,0.0001016,0.041934,0
0,0.0001016,0.041964,0
0,0.0001016,0.041994,0
0,0.0001016,0.042024,0
0,0.0001016,0.042054,0
0,0.0001016,0.042084,0
0,0.0001016,0.042114,0
0,0.0001016,0.042144,0
0,0.0001016,0.042174,0
0,0.0001016,0.042204,0
0,0.0001016,0.042234,0
0,0.0001016,0.042264,0
0,0.0001016,0.042294,0
0,0.0001016,0.042324,0
0,0.0001016,0.042354,0
0,0.0001016,0.042384,0
0,0.0001016,0.042414,0
0,0.0001016,0.042444,0
0,0.0001016,0.042474,0
0,0.0001016,0.042504,0
0,0.0001016,0.042534,0
0,0.0001016,0.042564,0
0,0.0001016,0.042594,0
0,0.0001016,0.042624,0
0,0.0001016,0.042654,0
0,0.0001016,0.042684,0
0,0.0001016,0.042714,0
0,0.0001016,0.042744,0
0,0.0001016,0.042774,0
0,0.0001016,0.042804,0
0,0.0001016,0.042834,0
0,0.0001016,0.042864,0
0,0.0001016,0.042894,0
0,0.0001016,0.042924,0
0,0.0001016,0.042954,0
0,0.0001016,0.042984,0
0,0.0001016,0.043013,0
0,0.0001016,0.043043,0
0,0.0001016,0.043073,0
0,0.0001016,0.043103,0
0,0.0001016,0.043133,0
0,0.0001016,0.043163,0
0,0.0001016,0.043193,0
0,0.0001016,0.043223,0
0,0.0001016,0.043253,0
0,0.0001016,0.043283,0
0,0.0001016,0.043313,0
0,0.0001016,0.043343,0
0,0.0001016,0.043373,0
0,0.0001016,0.043403,0
0,0.0001016,0.043433,0
0,0.0001016,0.043463,0
0,0.0001016,0.043493,0
0,0.0001016,0.043523,0
0,0.0001016,0.043553,0
0,0.0001016,0.043583,0
0,0.0001016,0.043613,0
0,0.0001016,0.043643,0
0,0.0001016,0.043673,0
0,0.0001016,0.043703,0
0,0.0001016,0.043733,0
0,0.0001016,0.043763,0
0,0.0001016,0.043793,0
0,0.0001016,0.043823,0
0,0.0001016,0.043853,0
0,0.0001016,0.043883,0
0,0.0001016,0.043913,0
0,0.0001016,0.043943,0
0,0.0001016,0.043973,0
0,0.0001016,0.044003,0
0,0.0001016,0.044033,0
0,0.0001016,0.044063,0
0,0.0001016,0.044093,0
0,0.0001016,0.044123,0
0,0.0001016,0.044153,0
0,0.0001016,0.044183,0
0,0.0001016,0.044213,0
0,0.0001016,0.044243,0
0,0.0001016,0.044273,0
0,0.0001016,0.044303,0
0,0.0001016,0.044333,0
0,0.0001016,0.044363,0
0,0.0001016,0.044393,0
0,0.0001016,0.044423,0
0,0.0001016,0.044453,0
0,0.0001016,0.044483,0
0,0.0001016,0.044513,0
0,0.0001016,0.044543,0
0,0.0001016,0.044573,0
0,0.0001016,0.044603,0
0,0.0001016,0.044633,0
0,0.0001016,0.044663,0
0,0.0001016,0.044693,0
0,0.0001016,0.044723,0
0,0.0001016,0.044753,0
0,0.0001016,0.044783,0
0,0.0001016,0.044813,0
0,0.0001016,0.044843,0
0,0.0001016,0.044873,0
0,0.0001016,0.044903,0
0,0.0001016,0.044933,0
0,0.0001016,0.044963,0
0,0.0001016,0.044993,0
0,0.0001016,0.045022,0
0,0.0001016,0.045052,0
0,0.0001016,0.045082,0
0,0.0001016,0.045112,0
0,0.0001016,0.045142,0
0,0.0001016,0.045172,0
0,0.0001016,0.045202,0
0,0.0001016,0.045232,0
0,0.0001016,0.045262,0
0,0.0001016,0.045292,0
0,0.0001016,0.045322,0
0,0.0001016,0.045352,0
0,0.0001016,0.045382,0
0,0.0001016,0.045412,0
0,0.0001016,0.045442,0
0,0.0001016,0.045472,0
0,0.0001016,0.045502,0
0,0.0001016,0.045532,0
0,0.0001016,0.045562,0
0,0.0001016,0.045592,0
0,0.0001016,0.045622,0
0,0.0001016,0.045652,0
0,0.0001016,0.045682,0
0,0.0001016,0.045712,0
0,0.0001016,0.045742,0
0,0.0001016,0.045772,0
0,0.0001016,0.045802,0
0,0.0001016,0.045832,0
0,0.0001016,0.045862,0
0,0.0001016,0.045892,0
0,0.0001016,0.045922,0
0,0.0001016,0.045952,0
0,0.0001016,0.045982,0
0,0.0001016,0.046012,0
0,0.0001016,0.046042,0
0,0.0001016,0.046072,0
0,0.0001016,0.046102,0
0,0.0001016,0.046132,0
0,0.0001016,0.046162,0
0,0.0001016,0.046192,0
0,0.0001016,0.046222,0
0,0.0001016,0.046252,0
0,0.0001016,0.046282,0
0,0.0001016,0.046312,0
0,0.0001016,0.046342,0
0,0.0001016,0.046372,0
0,0.0001016,0.046402,0
0,0.0001016,0.046432,0
0,0.0001016,0.046462,0
0,0.0001016,0.046492,0
0,0.0001016,0.046522,0
0,0.0001016,0.046552,0
0,0.0001016,0.046582,0
0,0.0001016,0.046612,0
0,0.0001016,0.046642,0
0,0.0001016,0.046672,0
0,0.0001016,0.046702,0
0,0.0001016,0.046732,0
0,0.0001016,0.046762,0
0,0.0001016,0.046792,0
0,0.0001016,0.046822,0
0,0.0001016,0.046852,0
0,0.0001016,0.046882,0
0,0.0001016,0.046912,0
0,0.0001016,0.046942,0
0,0.0001016,0.046972,0
0,0.0001016,0.047001,0
0,0.0001016,0.047031,0
0,0.0001016,0.047061,0
0,0.0001016,0.047091,0
0,0.0001016,0.047121,0
0,0.0001016,0.047151,0
0,0.0001016,0.047181,0
0,0.0001016,0.047211,0
0,0.0001016,0.047241,0
0,0.0001016,0.047271,0
0,0.0001016,0.047301,0
0,0.0001016,0.047331,0
0,0.0001016,0.047361,0
0,0.0001016,0.047391,0
0,0.0001016,0.047421,0
0,0.0001016,0.047451,0
0,0.0001016,0.047481,0
0,0.0001016,0.047511,0
0,0.0001016,0.047541,0
0,0.0001016,0.047571,0
0,0.0001016,0.047601,0
0,0.0001016,0.047631,0
0,0.0001016,0.047661,0
0,0.0001016,0.047691,0
0,0.0001016,0.047721,0
0,0.0001016,0.047751,0
0,0.0001016,0.047781,0
0,0.0001016,0.047811,0
0,0.0001016,0.047841,0
0,0.0001016,0.047871,0
0,0.0001016,0.047901,0
0,0.0001016,0.047931,0
0,0.0001016,0.047961,0
0,0.0001016,0.047991,0
0,0.0001016,0.048021,0
0,0.0001016,0.048051,0
0,0.0001016,0.048081,0
0,0.0001016,0.048111,0
0,0.0001016,0.048141,0
0,0.0001016,0.048171,0
0,0.0001016,0.048201,0
0,0.0001016,0.048231,0
0,0.0001016,0.048261,0
0,0.0001016,0.048291,0
0,0.0001016,0.048321,0
0,0.0001016,0.048351,0
0,0.0001016,0.048381,0
0,0.0001016,0.048411,0
0,0.0001016,0.048441,0
0,0.0001016,0.048471,0
0,0.0001016,0.048501,0
0,0.0001016,0.048531,0
0,0.0001016,0.048561,0
0,0.0001016,0.048591,0
0,0.0001016,0.048621,0
0,0.0001016,0.048651,0
0,0.0001016,0.048681,0
0,0.0001016,0.048711,0
0,0.0001016,0.048741,0
0,0.0001016,0.048771,0
0,0.0001016,0.048801,0
0,0.0001016,0.048831,0
0,0.0001016,0.048861,0
0,0.0001016,0.048891,0
0,0.0001016,0.048921,0
0,0.0001016,0.048951,0
0,0.0001016,0.048981,0
0,0.0001016,0.04901,0
0,0.0001016,0.04904,0
0,0.0001016,0.04907,0
0,0.0001016,0.0491,0
0,0.0001016,0.04913,0
0,0.0001016,0.04916,0
0,0.0001016,0.04919,0
0,0.0001016,0.04922,0
0,0.0001016,0.04925,0
0,0.0001016,0.04928,0
0,0.0001016,0.04931,0
0,0.0001016,0.04934,0
0,0.0001016,0.04937,0
0,0.0001016,0.0494,0
0,0.0001016,0.04943,0
0,0.0001016,0.04946,0
0,0.0001016,0.04949,0
0,0.0001016,0.04952,0
0,0.0001016,0.04955,0
0,0.0001016,0.04958,0
0,0.0001016,0.04961,0
0,0.0001016,0.04964,0
0,0.0001016,0.04967,0
0,0.0001016,0.0497,0
0,0.0001016,0.04973,0
0,0.0001016,0.04976,0
0,0.0001016,0.04979,0
0,0.0001016,0.04982,0
0,0.0001016,0.04985,0
0,0.0001016,0.04988,0
0,0.0001016,0.04991,0
0,0.0001016,0.04994,0
0,0.0001016,0.04997,0
0,0.00013066,0.05,0
0,0.00015971,0.05,0
0,0.00018877,0.05,0
0,0.00021783,0.05,0
0,0.00024689,0.05,0
0,0.00027594,0.05,0
0,0.000305,0.04997,0
0,0.000305,0.04994,0
0,0.000305,0.04991,0
0,0.000305,0.04988,0
0,0.000305,0.04985,0
0,0.000305,0.04982,0
0,0.000305,0.04979,0
0,0.000305,0.04976,0
0,0.000305,0.04973,0
0,0.000305,0.0497,0
0,0.000305,0.04967,0
0,0.000305,0.04964,0
0,0.000305,0.04961,0
0,0.000305,0.04958,0
0,0.000305,0.04955,0
0,0.000305,0.04952,0
0,0.000305,0.04949,0
0,0.000305,0.04946,0
0,0.000305,0.04943,0
0,0.000305,0.0494,0
0,0.000305,0.04937,0
0,0.000305,0.04934,0
0,0.000305,0.04931,0
0,0.000305,0.04928,0
0,0.000305,0.04925,0
0,0.000305,0.04922,0
0,0.000305,0.04919,0
0,0.000305,0.04916,0
0,0.000305,0.04913,0
0,0.000305,0.0491,0
0,0.000305,0.04907,0
0,0.000305,0.04904,0
0,0.000305,0.04901,0
0,0.000305,0.04898,0
0,0.000305,0.04895,0
0,0.000305,0.04892,0
0,0.000305,0.04889,0
0,0.000305,0.04886,0
0,0.000305,0.04883,0
0,0.000305,0.0488,0
0,0.000305,0.04877,0
0,0.000305,0.04874,0
0,0.000305,0.04871,0
0,0.000305,0.04868,0
0,0.000305,0.04865,0
0,0.000305,0.04862,0
0,0.000305,0.04859,0
0,0.000305,0.04856,0
0,0.000305,0.04853,0
0,0.000305,0.0485,0
0,0.000305,0.04847,0
0,0.000305,0.04844,0
0,0.000305,0.04841,0
0,0.000305,0.04838,0
0,0.000305,0.04835,0
0,0.000305,0.04832,0
0,0.000305,0.04829,0
0,0.000305,0.04826,0
0,0.000305,0.04823,0
0,0.000305,0.0482,0
0,0.000305,0.04817,0
0,0.000305,0.04814,0
0,0.000305,0.04811,0
0,0.000305,0.04808,0
0,0.000305,0.04805,0
0,0.000305,0.04802,0
